,case,zones_controlled,name,retrofit_name,installation_cost,mean_emissions,std_emissions,mean_cost,std_cost,mean_comfort,std_comfort,bill_saving,payback,relative_emissions,relative_emissions_std,relative_cost,relative_cost_std
10,3,0,Fabric - Deep Manual Control,Fabric - Deep,51000.0,1.075187891980533,0.22310299297669012,705.7680003902361,96.09195895360745,17.848173515981735,16.473664313316345,1264.0939668264832,40.34510197690118,-74.04288835679056,5.386137009004718,-64.1717027824321,4.878106210120846
11,3,4,Fabric - Deep Partial Control,Fabric - Deep,51240.0,0.9008388261701111,0.12789765668389622,621.1176033229882,54.88370550774695,21.556316590563167,9.086004105101864,1348.7443638937311,37.990890914326926,-78.25201143182268,3.0876963721508064,-68.46897835178854,2.7861701185740384
12,3,9,Fabric - Deep Full Control,Fabric - Deep,51520.0,0.7261856664248787,0.0,542.5037938108381,0.0,25.09512937595129,0.0,1427.3581734058812,36.094654418145026,-82.4684759215738,0.0,-72.45980668496489,0.0
13,4,0,Fabric - Passivhaus Manual Control,Fabric - Passivhaus,71000.0,0.8595790035344122,0.17553011074900582,598.6218593820545,74.5504492032062,19.150684931506852,13.645026442146433,1371.2401078346647,51.77794873001244,-79.24810321310294,4.237635780164974,-69.61097430456681,3.784551935308488
14,4,4,Fabric - Passivhaus Partial Control,Fabric - Passivhaus,71240.0,0.6940982910659007,0.09717581850316227,519.0703338880417,41.25424509757097,25.813884660916628,6.289224983186362,1450.7916333286776,49.10422583327688,-83.24312711579097,2.346011881942314,-73.6494057692046,2.0942708567474098
15,4,9,Fabric - Passivhaus Full Control,Fabric - Passivhaus,71520.0,0.5527303953637003,0.0,456.3562995694764,0.0,31.489726027397257,0.0,1513.5056676472427,47.25453067590982,-86.65602106565518,0.0,-76.83308235986317,0.0
16,5,0,System - ASHP Manual Control,System - ASHP,28000.0,1.576398866457753,0.2601187513766187,3095.3054413119025,542.6391939836296,17.241036698799256,11.666890775658162,-1125.4434740951833,-24.879081574941832,-61.942687714331555,6.279768885359971,57.13311352903363,27.547066901867336
17,5,4,System - ASHP Partial Control,System - ASHP,28240.0,1.4788371971615797,0.15131815386986433,2913.5301963554166,309.91246880429185,18.222560460003383,9.425349573213854,-943.6682291386974,-29.925771715102822,-64.2980147794028,3.653112393601552,47.90529716516311,15.732699750641771
18,5,9,System - ASHP Full Control,System - ASHP,28520.0,1.2611248380994653,0.0,2502.477687616278,0.0,11.459284627092844,0.0,-532.615720399559,-53.54704885279164,-69.55401147768418,0.0,27.038225482981872,0.0
19,10,0,System - ASHP+PV+Batt Manual Control,System - ASHP+PV+Batt,48000.0,1.170946287888581,0.20134793418587182,2314.6558385237427,413.40661957432803,16.124809741248093,11.016599878031101,-344.79387130702344,-139.2136113616073,-71.73109579299852,4.860927885976312,17.503453391416745,20.986578067621835
20,10,4,System - ASHP+PV+Batt Partial Control,System - ASHP+PV+Batt,48240.0,1.0009278175731073,0.11285772331277827,1997.5795517806089,226.74198087607465,18.60815153052596,9.557986945018184,-27.71758456388966,-1740.411394391373,-75.83566993143789,2.7246033420559255,1.4070825786363457,11.510551736599373
21,10,9,System - ASHP+PV+Batt Full Control,System - ASHP+PV+Batt,48520.0,0.815310919877461,0.0,1645.1212636691998,0.0,12.201293759512938,0.0,324.7407035475194,149.41151346277124,-80.31682022366914,0.0,-16.485454765460336,0.0
