,year,case,rep,zones_controlled,onoffseed,tempseed,cost,cumulative_emissions,comfort_violation (%),mean_comfort_violation,std_comfort_violation,building_cost,sensing_cost,control_names,retrofit_name,installation_cost,name
273,2023,4,0,0,10,42,316.1713193913682,0.6698782463176655,37.589421613394215,0.6332166108402749,1.6572959864454004,71000.0,0,Manual Control,Fabric - Passivhaus,71000.0,Fabric - Passivhaus Manual Control
274,2022,0,0,0,15,30,1750.1029138187776,3.678232930488497,23.515981735159816,1.3383602744055565,3.5138943418612474,0.0,0,Manual Control,Baseline,0.0,Baseline Manual Control
275,2022,10,0,9,5,42,1645.1212636691998,0.815310919877461,12.201293759512938,0.0404786324133178,0.2422128096481471,48000.0,520,Full Control,System - ASHP+PV+Batt,48520.0,System - ASHP+PV+Batt Full Control
276,2022,14,0,9,5,30,161.9266145924592,0.07983626945682257,31.974885844748854,1.3666098566281732,3.1313373171230023,,520,Full Control,,,
277,2023,4,0,0,10,30,345.8223089372102,0.7773428826563817,15.555555555555555,0.3387059529740436,1.353698526298992,71000.0,0,Manual Control,Fabric - Passivhaus,71000.0,Fabric - Passivhaus Manual Control
278,2023,4,0,0,5,42,345.6859222281923,0.7636454757347548,32.67313546423136,0.1845536657974238,0.4985703980826442,71000.0,0,Manual Control,Fabric - Passivhaus,71000.0,Fabric - Passivhaus Manual Control
279,2023,0,0,1,5,42,1097.600854143488,3.777833423521542,12.465753424657535,0.0059505627167973,0.0370050036687063,0.0,60,One Zone Controlled,Baseline,60.0,Baseline One Zone Controlled
280,2023,3,0,9,5,42,325.10305664309874,0.7053262986897975,26.162480974124808,0.7683647787210143,2.1663479660135327,51000.0,520,Full Control,Fabric - Deep,51520.0,Fabric - Deep Full Control
281,2022,1,0,9,15,42,1357.4447830778977,2.8185103733356867,14.866818873668189,0.0866912260086798,0.4130503253035807,3800.0,520,Full Control,Fabric - Low cost,4320.0,Fabric - Low cost Full Control
282,2023,4,0,0,5,15,474.7426510183907,1.2317600992923359,0.5003805175038052,0.0028110323189044,0.0615933028390401,71000.0,0,Manual Control,Fabric - Passivhaus,71000.0,Fabric - Passivhaus Manual Control
283,2023,1,0,4,10,30,925.1475524485927,3.191664811641368,24.366438356164384,0.7990513874979901,2.2310819117739737,3800.0,240,Partial Control,Fabric - Low cost,4040.0,Fabric - Low cost Partial Control
284,2023,4,0,0,15,30,335.33578442310505,0.7434965734495934,16.912100456621005,0.4419686952975605,1.6806782368497335,71000.0,0,Manual Control,Fabric - Passivhaus,71000.0,Fabric - Passivhaus Manual Control
285,2023,2,0,9,15,42,673.6820412490923,2.31278983823294,22.054794520547947,0.2048794898351153,0.7443444637835733,16000.0,520,Full Control,Fabric - Shallow,16520.0,Fabric - Shallow Full Control
286,2022,1,0,9,5,42,1357.4447830778977,2.8185103733356867,14.866818873668189,0.0866912260086798,0.4130503253035807,3800.0,520,Full Control,Fabric - Low cost,4320.0,Fabric - Low cost Full Control
287,2022,10,0,0,15,42,1752.55436454557,0.8961376218228729,32.60464231354642,1.7528576998242922,4.107699553652371,48000.0,0,Manual Control,System - ASHP+PV+Batt,48000.0,System - ASHP+PV+Batt Manual Control
288,2022,5,0,4,10,15,3154.3265695669375,1.5994541441228982,18.32572298325723,0.5090013704199057,1.7186673768604377,28000.0,240,Partial Control,System - ASHP,28240.0,System - ASHP Partial Control
289,2023,10,0,0,10,30,1611.8143079184376,1.0207358122885752,21.044520547945204,1.0794043904515804,3.0151628748273964,48000.0,0,Manual Control,System - ASHP+PV+Batt,48000.0,System - ASHP+PV+Batt Manual Control
290,2022,2,0,9,15,15,1113.747554307853,2.313644126761618,20.842846270928465,0.2165023828333393,0.7844079175542551,16000.0,520,Full Control,Fabric - Shallow,16520.0,Fabric - Shallow Full Control
291,2023,2,0,0,15,42,754.1755155203251,2.5927415606823523,33.586377473363775,1.4515231539058022,3.4762240642480564,16000.0,0,Manual Control,Fabric - Shallow,16000.0,Fabric - Shallow Manual Control
292,2022,0,0,9,10,42,1424.324178669931,2.951908865402867,11.23097412480974,0.0433675718519042,0.2600165670250774,0.0,520,Full Control,Baseline,520.0,Baseline Full Control
293,2023,10,0,4,5,42,1432.6502612853542,0.9135399004117626,14.265601217656013,0.0136409680337719,0.0854938545582987,48000.0,240,Partial Control,System - ASHP+PV+Batt,48240.0,System - ASHP+PV+Batt Partial Control
294,2023,10,0,4,5,15,1784.9530813716522,1.1303816645066238,4.91248097412481,0.0069859839494374,0.0714947593896926,48000.0,240,Partial Control,System - ASHP+PV+Batt,48240.0,System - ASHP+PV+Batt Partial Control
295,2023,0,0,1,5,15,1497.6133455574104,5.265400902433386,0.8333333333333334,0.0007038964401047,0.0166845641992507,0.0,60,One Zone Controlled,Baseline,60.0,Baseline One Zone Controlled
296,2023,3,0,0,15,42,359.5465729421212,0.8132236471536244,38.91362252663623,0.5723830507882762,1.4389549199239071,51000.0,0,Manual Control,Fabric - Deep,51000.0,Fabric - Deep Manual Control
297,2022,0,0,0,5,42,1877.001451594912,3.927782477640657,10.150304414003044,0.00359552661923,0.021952410180066,0.0,0,Manual Control,Baseline,0.0,Baseline Manual Control
298,2022,1,0,9,10,30,1357.4447830778977,2.8185103733356867,14.866818873668189,0.0866912260086798,0.4130503253035807,3800.0,520,Full Control,Fabric - Low cost,4320.0,Fabric - Low cost Full Control
299,2022,3,0,9,15,42,542.5037938108381,0.7261856664248787,25.09512937595129,0.7592987898313243,2.1364461455195296,51000.0,520,Full Control,Fabric - Deep,51520.0,Fabric - Deep Full Control
300,2022,0,0,0,5,42,1877.001451594912,3.927782477640657,10.150304414003044,0.00359552661923,0.021952410180066,0.0,0,Manual Control,Baseline,0.0,Baseline Manual Control
301,2023,3,0,4,5,30,388.3272748358972,0.9165891101270757,13.116438356164384,0.202716534313455,0.8222526924382444,51000.0,240,Partial Control,Fabric - Deep,51240.0,Fabric - Deep Partial Control
302,2023,2,0,4,15,15,843.0323523651792,2.9470442759174835,22.00152207001522,0.5017622912173113,1.7225099827360193,16000.0,240,Partial Control,Fabric - Shallow,16240.0,Fabric - Shallow Partial Control
303,2022,14,0,0,15,30,244.0662028058822,0.12305971219262313,14.876331811263318,0.3610140246264363,1.626233855585765,,0,Manual Control,,,
304,2023,4,0,4,5,30,331.36503920467885,0.7270540300031698,19.91248097412481,0.4241720729182777,1.418318204793434,71000.0,240,Partial Control,Fabric - Passivhaus,71240.0,Fabric - Passivhaus Partial Control
305,2022,1,0,4,15,42,1400.72089500795,2.910954943705102,31.50304414003044,1.2262715603489092,2.9284036489648475,3800.0,240,Partial Control,Fabric - Low cost,4040.0,Fabric - Low cost Partial Control
306,2022,4,0,4,10,15,530.8944628624736,0.7406511146376329,23.08028919330289,0.8326695564889155,2.43857959567164,71000.0,240,Partial Control,Fabric - Passivhaus,71240.0,Fabric - Passivhaus Partial Control
307,2023,0,0,1,15,42,926.3570224915896,3.179505985630313,33.605403348554034,1.7149201384249009,4.016999572252732,0.0,60,One Zone Controlled,Baseline,60.0,Baseline One Zone Controlled
308,2022,1,0,0,10,30,1743.3196053397344,3.6667051279661758,19.95624048706241,1.0460283926553626,2.9736311211057163,3800.0,0,Manual Control,Fabric - Low cost,3800.0,Fabric - Low cost Manual Control
309,2023,0,0,9,5,30,864.6438924055233,2.9611804267023922,12.3382800608828,0.0371417608054066,0.2189081993906933,0.0,520,Full Control,Baseline,520.0,Baseline Full Control
310,2022,14,0,4,15,15,188.57721572019247,0.09437393834011398,24.2941400304414,0.894281530466927,2.533455628877183,,240,Partial Control,,,
311,2022,4,0,9,5,42,456.35629956947645,0.5527303953637003,31.489726027397257,1.417707260201166,3.259381047119996,71000.0,520,Full Control,Fabric - Passivhaus,71520.0,Fabric - Passivhaus Full Control
312,2023,5,0,9,15,30,1778.0796200830491,1.1325225844710416,13.131659056316591,0.0318824727693292,0.2059401250908944,28000.0,520,Full Control,System - ASHP,28520.0,System - ASHP Full Control
313,2023,5,0,4,10,42,1892.575519231616,1.198600471769803,29.254185692541856,0.9341002755106728,2.4747771351676864,28000.0,240,Partial Control,System - ASHP,28240.0,System - ASHP Partial Control
314,2022,4,0,4,10,30,501.5644160434273,0.652854865149621,25.80098934550989,0.8915505949315524,2.487150753504304,71000.0,240,Partial Control,Fabric - Passivhaus,71240.0,Fabric - Passivhaus Partial Control
315,2022,0,0,9,15,30,1424.324178669931,2.951908865402867,11.23097412480974,0.0433675718519042,0.2600165670250774,0.0,520,Full Control,Baseline,520.0,Baseline Full Control
316,2023,10,0,0,10,42,1473.184963894795,0.9391728061851928,30.913242009132414,1.3839085133709226,3.522249625835853,48000.0,0,Manual Control,System - ASHP+PV+Batt,48000.0,System - ASHP+PV+Batt Manual Control
317,2022,14,0,0,10,42,240.59645487601975,0.12003553011659536,29.379756468797563,0.5045554610738657,1.6107386793033434,,0,Manual Control,,,
318,2023,0,0,0,5,42,1149.5271415567538,3.9558122026759777,12.11187214611872,0.0044918965707845,0.0224017638866187,0.0,0,Manual Control,Baseline,0.0,Baseline Manual Control
319,2022,5,0,9,15,30,2502.477687616278,1.2611248380994653,11.459284627092844,0.0361612661110965,0.2379094952872463,28000.0,520,Full Control,System - ASHP,28520.0,System - ASHP Full Control
320,2023,10,0,9,10,15,1219.14854652609,0.7757310963240305,13.276255707762555,0.0297820387902886,0.1804454061982691,48000.0,520,Full Control,System - ASHP+PV+Batt,48520.0,System - ASHP+PV+Batt Full Control
321,2023,4,0,9,15,42,274.6278362487608,0.5369408926290927,33.525494672754945,1.399489318023038,3.258316557993148,71000.0,520,Full Control,Fabric - Passivhaus,71520.0,Fabric - Passivhaus Full Control
322,2022,10,0,4,10,15,2191.4104598471704,1.1038552749172703,18.49124809741248,0.5096191636344632,1.722182339100437,48000.0,240,Partial Control,System - ASHP+PV+Batt,48240.0,System - ASHP+PV+Batt Partial Control
323,2023,2,0,0,5,15,1255.5572188388674,4.419597035065581,0.0019025875190258,4.962133057010988e-07,0.0001137606205181,16000.0,0,Manual Control,Fabric - Shallow,16000.0,Fabric - Shallow Manual Control
324,2022,0,0,4,10,30,1589.021037149956,3.314738562290308,22.100456621004565,0.8058114730308203,2.2861222082008563,0.0,240,Partial Control,Baseline,240.0,Baseline Partial Control
325,2023,10,0,4,15,15,1464.7557302347318,0.9532052026035704,20.951293759512936,0.6077888189901711,1.9218203296471523,48000.0,240,Partial Control,System - ASHP+PV+Batt,48240.0,System - ASHP+PV+Batt Partial Control
326,2022,4,0,9,10,42,456.35629956947645,0.5527303953637003,31.489726027397257,1.417707260201166,3.259381047119996,71000.0,520,Full Control,Fabric - Passivhaus,71520.0,Fabric - Passivhaus Full Control
327,2023,2,0,4,5,30,838.7676523053619,2.901175643245136,10.566971080669711,0.06766508315554,0.3253623267289185,16000.0,240,Partial Control,Fabric - Shallow,16240.0,Fabric - Shallow Partial Control
328,2022,3,0,4,5,42,600.5982468188417,0.8375550603901423,29.98477929984779,0.3471234049175577,1.095888682206867,51000.0,240,Partial Control,Fabric - Deep,51240.0,Fabric - Deep Partial Control
329,2022,3,0,9,5,42,542.5037938108381,0.7261856664248787,25.09512937595129,0.7592987898313243,2.1364461455195296,51000.0,520,Full Control,Fabric - Deep,51520.0,Fabric - Deep Full Control
330,2023,14,0,0,5,42,200.9203366747146,0.1315776380930104,26.168188736681884,0.1332981870043569,0.4334147067246487,,0,Manual Control,,,
331,2022,3,0,4,10,30,598.0723079361571,0.8477377822137724,20.28919330289193,0.4593841452796514,1.601146055463591,51000.0,240,Partial Control,Fabric - Deep,51240.0,Fabric - Deep Partial Control
332,2023,1,0,0,10,42,950.3121980039832,3.2659136096035777,30.02853881278539,1.3472251524679792,3.468377416209252,3800.0,0,Manual Control,Fabric - Low cost,3800.0,Fabric - Low cost Manual Control
333,2023,10,0,9,10,30,1219.14854652609,0.7757310963240305,13.276255707762555,0.0297820387902886,0.1804454061982691,48000.0,520,Full Control,System - ASHP+PV+Batt,48520.0,System - ASHP+PV+Batt Full Control
334,2023,4,0,4,15,42,284.9578339656701,0.5700833592618143,35.67732115677321,1.1681186533829258,2.847697403377816,71000.0,240,Partial Control,Fabric - Passivhaus,71240.0,Fabric - Passivhaus Partial Control
335,2022,3,0,4,15,15,640.0250984897066,0.965787754860085,16.47640791476408,0.4392057349332959,1.7258223307049207,51000.0,240,Partial Control,Fabric - Deep,51240.0,Fabric - Deep Partial Control
336,2023,10,0,4,10,30,1419.0923070854917,0.8995149374927187,22.96232876712329,0.7790351000334942,2.205731570823202,48000.0,240,Partial Control,System - ASHP+PV+Batt,48240.0,System - ASHP+PV+Batt Partial Control
337,2022,14,0,0,10,30,274.639263540767,0.13662838323919238,13.283866057838662,0.2850638206126434,1.3895514262878452,,0,Manual Control,,,
338,2022,10,0,0,5,42,2319.73270565795,1.154652466366264,10.9265601217656,0.0062722029186788,0.0589083969488446,48000.0,0,Manual Control,System - ASHP+PV+Batt,48000.0,System - ASHP+PV+Batt Manual Control
339,2023,0,0,1,10,30,1057.7803384489055,3.6633793506743593,21.12062404870624,1.0650689641841034,2.9749218054490862,0.0,60,One Zone Controlled,Baseline,60.0,Baseline One Zone Controlled
340,2022,2,0,0,10,42,1289.9771439031808,2.688417055455418,28.27625570776256,1.1528018095936388,3.0508422971597007,16000.0,0,Manual Control,Fabric - Shallow,16000.0,Fabric - Shallow Manual Control
341,2023,3,0,9,10,15,325.10305664309874,0.7053262986897975,26.162480974124808,0.7683647787210143,2.1663479660135327,51000.0,520,Full Control,Fabric - Deep,51520.0,Fabric - Deep Full Control
342,2023,10,0,9,15,30,1219.14854652609,0.7757310963240305,13.276255707762555,0.0297820387902886,0.1804454061982691,48000.0,520,Full Control,System - ASHP+PV+Batt,48520.0,System - ASHP+PV+Batt Full Control
343,2023,3,0,9,15,15,325.10305664309874,0.7053262986897975,26.162480974124808,0.7683647787210143,2.1663479660135327,51000.0,520,Full Control,Fabric - Deep,51520.0,Fabric - Deep Full Control
344,2022,3,0,0,5,42,656.2840852339373,0.9435713499830258,33.94596651445966,0.1675041321449429,0.399603790752375,51000.0,0,Manual Control,Fabric - Deep,51000.0,Fabric - Deep Manual Control
345,2022,14,0,4,5,30,248.6211527001417,0.12080573950838762,19.76217656012177,0.4283864002841289,1.4824610567399454,,240,Partial Control,,,
346,2022,14,0,4,5,42,226.61639781860794,0.11039556609429604,29.124809741248097,0.5846324981896797,1.657220177363016,,240,Partial Control,,,
347,2022,4,0,9,15,30,456.35629956947645,0.5527303953637003,31.489726027397257,1.417707260201166,3.259381047119996,71000.0,520,Full Control,Fabric - Passivhaus,71520.0,Fabric - Passivhaus Full Control
348,2022,0,0,1,5,30,2001.275591952136,4.2102466019877065,0.9969558599695586,0.0016019163001972,0.0309668628185461,0.0,60,One Zone Controlled,Baseline,60.0,Baseline One Zone Controlled
349,2023,5,0,4,10,30,2010.80664698018,1.2702924401594513,22.69406392694064,0.7717987824569047,2.189461479475584,28000.0,240,Partial Control,System - ASHP,28240.0,System - ASHP Partial Control
350,2023,10,0,0,5,15,2287.865608940204,1.4467969838065686,0.0057077625570776,9.40787049532494e-06,0.0017188003123809,48000.0,0,Manual Control,System - ASHP+PV+Batt,48000.0,System - ASHP+PV+Batt Manual Control
351,2022,4,0,0,5,15,766.5850607082184,1.2379126670968532,1.0502283105022832,0.0173908614023919,0.2403424302587917,71000.0,0,Manual Control,Fabric - Passivhaus,71000.0,Fabric - Passivhaus Manual Control
352,2023,5,0,0,10,42,1959.7348088378048,1.22282886218769,31.5296803652968,1.3790936577436916,3.49500259785343,28000.0,0,Manual Control,System - ASHP,28000.0,System - ASHP Manual Control
353,2023,10,0,9,5,15,1219.14854652609,0.7757310963240305,13.276255707762555,0.0297820387902886,0.1804454061982691,48000.0,520,Full Control,System - ASHP+PV+Batt,48520.0,System - ASHP+PV+Batt Full Control
354,2022,14,0,4,10,30,197.39073373077616,0.09795751592278944,26.04071537290715,0.8322797348616329,2.3369762489584605,,240,Partial Control,,,
355,2022,4,0,4,5,15,609.5033125546536,0.904867196668002,15.390030441400304,0.3499155133629723,1.4087524199791488,71000.0,240,Partial Control,Fabric - Passivhaus,71240.0,Fabric - Passivhaus Partial Control
356,2023,4,0,0,15,42,308.4688970188499,0.6451112288189347,37.37062404870624,0.7318208146840164,1.9564032435103735,71000.0,0,Manual Control,Fabric - Passivhaus,71000.0,Fabric - Passivhaus Manual Control
357,2022,10,0,4,5,15,2444.690942158576,1.219402264371461,4.417808219178082,0.0103760332796208,0.1029051169624858,48000.0,240,Partial Control,System - ASHP+PV+Batt,48240.0,System - ASHP+PV+Batt Partial Control
358,2022,3,0,9,10,42,542.5037938108381,0.7261856664248787,25.09512937595129,0.7592987898313243,2.1364461455195296,51000.0,520,Full Control,Fabric - Deep,51520.0,Fabric - Deep Full Control
359,2022,1,0,9,10,15,1357.4447830778977,2.8185103733356867,14.866818873668189,0.0866912260086798,0.4130503253035807,3800.0,520,Full Control,Fabric - Low cost,4320.0,Fabric - Low cost Full Control
360,2023,0,0,4,5,30,1076.8061488063631,3.722399051113976,4.899162861491629,0.0092005691842014,0.0798763530481663,0.0,240,Partial Control,Baseline,240.0,Baseline Partial Control
361,2022,10,0,4,5,30,2105.266899568317,1.0482395639526532,4.807838660578387,0.0124456494989611,0.1115288885594003,48000.0,240,Partial Control,System - ASHP+PV+Batt,48240.0,System - ASHP+PV+Batt Partial Control
362,2022,14,0,4,10,15,202.562430779703,0.10085696216169583,23.3675799086758,0.7805197231954885,2.295954207283016,,240,Partial Control,,,
363,2022,3,0,4,15,42,560.0283022761348,0.7595295108271872,34.0144596651446,0.7307425571014646,2.0173299485398872,51000.0,240,Partial Control,Fabric - Deep,51240.0,Fabric - Deep Partial Control
364,2023,5,0,9,5,30,1778.0796200830491,1.1325225844710416,13.131659056316591,0.0318824727693292,0.2059401250908944,28000.0,520,Full Control,System - ASHP,28520.0,System - ASHP Full Control
365,2023,0,0,0,15,15,1315.4298682410254,4.633696253308773,16.562024353120243,0.6986912868726233,2.3367520947254534,0.0,0,Manual Control,Baseline,0.0,Baseline Manual Control
366,2023,5,0,9,10,30,1778.0796200830491,1.1325225844710416,13.131659056316591,0.0318824727693292,0.2059401250908944,28000.0,520,Full Control,System - ASHP,28520.0,System - ASHP Full Control
367,2022,1,0,4,15,15,1683.2916605751432,3.5409379037735644,21.248097412480973,0.6356180160335398,2.0164618702952795,3800.0,240,Partial Control,Fabric - Low cost,4040.0,Fabric - Low cost Partial Control
368,2023,4,0,9,15,30,274.6278362487608,0.5369408926290927,33.525494672754945,1.399489318023038,3.258316557993148,71000.0,520,Full Control,Fabric - Passivhaus,71520.0,Fabric - Passivhaus Full Control
369,2023,2,0,4,10,42,709.5792246839867,2.434261839085689,32.91286149162861,0.8934590442203473,2.2750589232604344,16000.0,240,Partial Control,Fabric - Shallow,16240.0,Fabric - Shallow Partial Control
370,2023,1,0,9,5,30,824.7464781527486,2.827183471637016,16.040715372907155,0.0774157366420219,0.3650598152729165,3800.0,520,Full Control,Fabric - Low cost,4320.0,Fabric - Low cost Full Control
371,2023,5,0,9,5,42,1778.0796200830491,1.1325225844710416,13.131659056316591,0.0318824727693292,0.2059401250908944,28000.0,520,Full Control,System - ASHP,28520.0,System - ASHP Full Control
372,2023,14,0,4,5,42,139.99272247894717,0.09138820593193224,31.839802130898025,0.5960324026060878,1.6286336182518115,,240,Partial Control,,,
373,2022,10,0,9,10,30,1645.1212636691998,0.815310919877461,12.201293759512938,0.0404786324133178,0.2422128096481471,48000.0,520,Full Control,System - ASHP+PV+Batt,48520.0,System - ASHP+PV+Batt Full Control
374,2022,1,0,0,10,42,1555.6409554899533,3.248123872345119,27.52092846270928,1.3428236436257082,3.4918814305701966,3800.0,0,Manual Control,Fabric - Low cost,3800.0,Fabric - Low cost Manual Control
375,2023,14,0,9,15,15,90.78400535650216,0.0591682811242529,33.90981735159818,1.3568531109226594,3.139687987881909,,520,Full Control,,,
376,2022,1,0,0,15,42,1497.6190012870377,3.1279300404270676,31.38508371385084,1.7176608801930628,4.071884722811185,3800.0,0,Manual Control,Fabric - Low cost,3800.0,Fabric - Low cost Manual Control
377,2023,3,0,9,10,30,325.10305664309874,0.7053262986897975,26.162480974124808,0.7683647787210143,2.1663479660135327,51000.0,520,Full Control,Fabric - Deep,51520.0,Fabric - Deep Full Control
378,2022,2,0,4,10,15,1429.24733807222,3.0078395178121573,20.12937595129376,0.4252744170023962,1.4955666649693504,16000.0,240,Partial Control,Fabric - Shallow,16240.0,Fabric - Shallow Partial Control
379,2023,1,0,9,10,15,824.7464781527486,2.827183471637016,16.040715372907155,0.0774157366420219,0.3650598152729165,3800.0,520,Full Control,Fabric - Low cost,4320.0,Fabric - Low cost Full Control
380,2023,10,0,9,5,42,1219.14854652609,0.7757310963240305,13.276255707762555,0.0297820387902886,0.1804454061982691,48000.0,520,Full Control,System - ASHP+PV+Batt,48520.0,System - ASHP+PV+Batt Full Control
381,2023,10,0,0,15,42,1262.567275206473,0.8332704147251615,34.885844748858446,1.7607347730847207,4.085607707724414,48000.0,0,Manual Control,System - ASHP+PV+Batt,48000.0,System - ASHP+PV+Batt Manual Control
382,2022,10,0,0,15,15,2238.9187767619705,1.1576808002028365,16.969178082191778,0.7611075607647162,2.6316606249040686,48000.0,0,Manual Control,System - ASHP+PV+Batt,48000.0,System - ASHP+PV+Batt Manual Control
383,2022,14,0,4,5,15,277.2677637967769,0.13447121571539167,16.095890410958905,0.3479841717323403,1.37204670188575,,240,Partial Control,,,
384,2022,0,0,1,15,42,1519.7731672917691,3.163407940407345,31.28805175038052,1.7043607638085436,4.03665129227088,0.0,60,One Zone Controlled,Baseline,60.0,Baseline One Zone Controlled
385,2023,5,0,0,15,30,1832.6075759673581,1.2166691318468215,25.376712328767127,1.3674523421387426,3.541530538717966,28000.0,0,Manual Control,System - ASHP,28000.0,System - ASHP Manual Control
386,2022,1,0,0,15,15,2066.584165025693,4.38561622557532,15.920852359208522,0.6653585872152578,2.317481918819999,3800.0,0,Manual Control,Fabric - Low cost,3800.0,Fabric - Low cost Manual Control
387,2023,4,0,4,10,15,325.0007476967518,0.726008036952321,23.36187214611872,0.8259732137135765,2.431022301460335,71000.0,240,Partial Control,Fabric - Passivhaus,71240.0,Fabric - Passivhaus Partial Control
388,2023,14,0,9,5,30,90.78400535650216,0.0591682811242529,33.90981735159818,1.3568531109226594,3.139687987881909,,520,Full Control,,,
389,2023,5,0,0,10,15,2487.2433020454328,1.5406493689559164,16.052130898021307,0.68562175702668,2.3621525089824686,28000.0,0,Manual Control,System - ASHP,28000.0,System - ASHP Manual Control
390,2023,4,0,9,10,42,274.6278362487608,0.5369408926290927,33.525494672754945,1.399489318023038,3.258316557993148,71000.0,520,Full Control,Fabric - Passivhaus,71520.0,Fabric - Passivhaus Full Control
391,2023,5,0,4,5,15,2456.2379091267353,1.5768470727232742,5.038051750380518,0.0104850026716488,0.1115593772034794,28000.0,240,Partial Control,System - ASHP,28240.0,System - ASHP Partial Control
392,2022,3,0,9,15,30,542.5037938108381,0.7261856664248787,25.09512937595129,0.7592987898313243,2.1364461455195296,51000.0,520,Full Control,Fabric - Deep,51520.0,Fabric - Deep Full Control
393,2023,0,0,4,10,30,968.0795107054593,3.3372220193457007,22.821537290715373,0.8059999968537052,2.27387283077346,0.0,240,Partial Control,Baseline,240.0,Baseline Partial Control
394,2023,14,0,0,15,42,136.986879361744,0.09272607517890244,31.299467275494678,0.5748181135081599,1.7010274079765009,,0,Manual Control,,,
395,2023,2,0,9,10,15,673.6820412490923,2.31278983823294,22.054794520547947,0.2048794898351153,0.7443444637835733,16000.0,520,Full Control,Fabric - Shallow,16520.0,Fabric - Shallow Full Control
396,2023,14,0,0,10,30,188.2849880946877,0.12197904455413466,13.257229832572298,0.2624720783490245,1.1264491635758904,,0,Manual Control,,,
397,2022,2,0,4,15,15,1391.61205492752,2.9306585557232148,20.941780821917806,0.5114892473841204,1.7612339223402325,16000.0,240,Partial Control,Fabric - Shallow,16240.0,Fabric - Shallow Partial Control
398,2023,2,0,0,15,30,848.295950080156,2.9447738837285367,22.33257229832572,0.995012860504887,2.753448135083673,16000.0,0,Manual Control,Fabric - Shallow,16000.0,Fabric - Shallow Manual Control
399,2023,3,0,4,15,30,354.94174114027135,0.8080840202463528,21.470700152207,0.5240440538390152,1.741116217149297,51000.0,240,Partial Control,Fabric - Deep,51240.0,Fabric - Deep Partial Control
400,2023,1,0,9,15,30,824.7464781527486,2.827183471637016,16.040715372907155,0.0774157366420219,0.3650598152729165,3800.0,520,Full Control,Fabric - Low cost,4320.0,Fabric - Low cost Full Control
401,2023,3,0,4,10,42,339.3125751252585,0.7497073441364237,35.12937595129376,0.6599424545864714,1.7280949586396228,51000.0,240,Partial Control,Fabric - Deep,51240.0,Fabric - Deep Partial Control
402,2023,5,0,9,15,42,1778.0796200830491,1.1325225844710416,13.131659056316591,0.0318824727693292,0.2059401250908944,28000.0,520,Full Control,System - ASHP,28520.0,System - ASHP Full Control
403,2023,1,0,9,10,42,824.7464781527486,2.827183471637016,16.040715372907155,0.0774157366420219,0.3650598152729165,3800.0,520,Full Control,Fabric - Low cost,4320.0,Fabric - Low cost Full Control
404,2023,1,0,0,5,42,1097.6910906601897,3.779191913095811,12.743531202435312,0.0048744416373502,0.0276633130684413,3800.0,0,Manual Control,Fabric - Low cost,3800.0,Fabric - Low cost Manual Control
405,2023,1,0,0,5,30,1238.561730054088,4.30168349480682,0.0361491628614916,0.0001998127173,0.0128432862365287,3800.0,0,Manual Control,Fabric - Low cost,3800.0,Fabric - Low cost Manual Control
406,2022,4,0,9,15,42,456.35629956947645,0.5527303953637003,31.489726027397257,1.417707260201166,3.259381047119996,71000.0,520,Full Control,Fabric - Passivhaus,71520.0,Fabric - Passivhaus Full Control
407,2022,3,0,0,5,42,656.2840852339373,0.9435713499830258,33.94596651445966,0.1675041321449429,0.399603790752375,51000.0,0,Manual Control,Fabric - Deep,51000.0,Fabric - Deep Manual Control
408,2023,0,0,0,5,30,1296.620885257179,4.500875171770734,0.0323439878234398,0.0001096934280283,0.0081386358125348,0.0,0,Manual Control,Baseline,0.0,Baseline Manual Control
409,2022,2,0,9,10,15,1113.747554307853,2.313644126761618,20.842846270928465,0.2165023828333393,0.7844079175542551,16000.0,520,Full Control,Fabric - Shallow,16520.0,Fabric - Shallow Full Control
410,2022,5,0,4,5,42,2854.5009331439887,1.442208350988815,12.094748858447488,0.0175110561107081,0.1327725414658185,28000.0,240,Partial Control,System - ASHP,28240.0,System - ASHP Partial Control
411,2022,4,0,4,15,15,517.3164938977509,0.7114524774634025,24.02777777777778,0.9568471330802156,2.694493446753992,71000.0,240,Partial Control,Fabric - Passivhaus,71240.0,Fabric - Passivhaus Partial Control
412,2022,10,0,9,15,30,1645.1212636691998,0.815310919877461,12.201293759512938,0.0404786324133178,0.2422128096481471,48000.0,520,Full Control,System - ASHP+PV+Batt,48520.0,System - ASHP+PV+Batt Full Control
413,2022,3,0,9,10,15,542.5037938108381,0.7261856664248787,25.09512937595129,0.7592987898313243,2.1364461455195296,51000.0,520,Full Control,Fabric - Deep,51520.0,Fabric - Deep Full Control
414,2023,4,0,0,15,15,388.25884008386697,0.9522990433473036,11.149162861491629,0.3443248301139551,1.475435558796756,71000.0,0,Manual Control,Fabric - Passivhaus,71000.0,Fabric - Passivhaus Manual Control
415,2023,2,0,9,15,15,673.6820412490923,2.31278983823294,22.054794520547947,0.2048794898351153,0.7443444637835733,16000.0,520,Full Control,Fabric - Shallow,16520.0,Fabric - Shallow Full Control
416,2023,3,0,0,10,15,500.17528454571357,1.325797284900231,3.6015981735159817,0.0552419809199746,0.4291539980955376,51000.0,0,Manual Control,Fabric - Deep,51000.0,Fabric - Deep Manual Control
