filename,eval/mean_episode_reward,eval/mean_episode_emissions_reward,eval/mean_episode_comfort_reward,eval/mean_episode_air_quality_reward,eval/mean_episode_emissions,eval/mean_episode_ndt_t_violations,eval/mean_episode_ndt_aq_violations,eval/mean_episode_heating_degree_days,eval/mean_episode_heating_service_degree_days,eval/mean_episode_max_heating_service_degree_days,eval/mean_episode_heating_beyond_comfort_degree_days,eval/mean_episode_violation_degree_days,eval/mean_episode_violation_ppm_days,eval/mean_episode_cost,eval/mean_episode_gas_cost,eval/mean_episode_electricity_cost,eval/mean_episode_electricity_surplus,eval/mean_episode_cost_reward,eval/air_temp_bin_15_to_16,eval/air_temp_bin_16_to_17,eval/air_temp_bin_17_to_18,eval/air_temp_bin_18_to_19,eval/air_temp_bin_19_to_20,eval/air_temp_bin_20_to_21,eval/air_temp_bin_21_to_22,eval/air_temp_bin_22_to_23,eval/air_temp_bin_23_to_24,eval/air_temp_bin_24_to_25,eval/opr_temp_bin_15_to_16,eval/opr_temp_bin_16_to_17,eval/opr_temp_bin_17_to_18,eval/opr_temp_bin_18_to_19,eval/opr_temp_bin_19_to_20,eval/opr_temp_bin_20_to_21,eval/opr_temp_bin_21_to_22,eval/opr_temp_bin_22_to_23,eval/opr_temp_bin_23_to_24,eval/opr_temp_bin_24_to_25
case_1_year_2023_rep_0_zone_0_onoffseed_10_tempseed_15_comforttemp_20_setbacktemp_15_t_comfort_20_t_setback_15_tags_rbc-final-paper2.json,-7.8546722251629415,-1.6534683342900491,-0.4992502003675491,-6.014835762831937,2896.8765216761535,1493.2222222222222,10657.666666666666,2046.3098997168627,618.0938408966181,638.3412101337458,456.9210954319048,20.2473692371284,24393.5005937073,86127.87425595874,86127.87425595874,0.0,0.0,-1.3405862619634554,0.3955011741441108,1.21431219873934,2.2061549870226176,4.118773946360153,5.4535904090965275,4.9159560004943765,3.1300210109998763,6.701890989988876,42.76356445433198,8.877147447781486,0.47583735014213324,1.2761092571993573,2.4657026325546902,4.551353355580274,5.635891731553578,5.657520702014584,20.921394141638856,21.622790755160054,10.53639846743295,7.885304659498208
case_13_year_2022_rep_0_zone_0_onoffseed_10_tempseed_30_comforttemp_20_setbacktemp_17_t_comfort_20_t_setback_17_tags_rbc-final-paper2.json,-1.316450079229096,-0.20114367005530712,-0.22436914440524053,-0.659874426084104,352.40370993689146,961.4444444444445,4426.888888888889,3234.2385539869033,612.4522192155816,621.5516345164605,543.1383311224098,9.099415300879194,2676.1573946744193,27767.722893731163,0.0,72407.23572234901,44639.51282862484,-0.4322065087397517,0.0,0.03398838215300952,0.6395995550611792,1.7735755778024966,4.6347793845012975,19.53714003213447,14.373995797800026,8.942034359164504,7.56704980842912,6.624644666913855,0.0,0.058707205537016444,0.9053269064392535,2.4348041033246814,9.788654060066742,20.745272525027808,9.89370905944877,8.265356569027315,7.057224076133976,6.229143492769744
case_14_year_2022_rep_0_zone_0_onoffseed_15_tempseed_10_comforttemp_20_setbacktemp_13_t_comfort_20_t_setback_13_tags_rbc-final-paper2.json,-1.2738522321223578,-0.14208671065009484,-0.1789019915865685,-0.7757745901064274,248.93591705896208,814.2222222222222,4515.0,3450.205288912499,614.2961648576717,621.5516345164605,682.1352133707499,7.255469658788611,3146.1969487649576,20505.894373019564,0.0,50002.50215756824,29496.607784554686,-0.3191756504293618,0.0525274996910147,0.16376220491904586,0.33370411568409347,0.6797676430601903,1.739587195649487,5.268199233716475,14.559386973180077,18.903720182919294,10.78358670127302,8.673217154863428,0.058707205537016444,0.2101099987640588,0.45111852675812625,0.8867877889012483,2.842664689160796,8.188110245952293,20.167470028426646,12.449017426770485,9.618712149301693,8.317884068718328
case_9_year_2023_rep_0_zone_0_onoffseed_5_tempseed_10_comforttemp_20_setbacktemp_15_t_comfort_20_t_setback_15_tags_rbc-final-paper2.json,-0.9580152445628711,-0.29552909237462355,-0.0002547924537644277,-0.7755559787900024,517.7669698402356,3.5555555555555554,4518.888888888889,4270.81774095456,638.330876884232,638.3412101337458,1216.5229480252829,0.010333249513779568,3145.310358426121,11705.9859646158,0.0,79564.27600586381,67858.29004124856,-0.1822044733191044,0.0,0.0,0.0,0.0,0.0,0.08960573476702509,17.386602397725866,25.228649116302066,10.61055493758497,8.049066864417254,0.0,0.0,0.0,0.0,0.0,2.267952045482635,26.189593375355336,17.93350636509702,9.244839945618589,7.616487455197133
case_10_year_2023_rep_0_zone_0_onoffseed_15_tempseed_10_comforttemp_20_setbacktemp_13_t_comfort_20_t_setback_13_tags_rbc-final-paper2.json,-6.566670906692118,-0.415904594520107,-0.9712631321816283,-5.288891043751343,728.6648495992221,2402.5555555555557,10423.0,3031.683380543582,598.9510942174916,638.3412101337458,416.97640992286546,39.390115916254956,21449.391455213765,19692.604044371863,0.0,110854.88894750101,91162.28490312815,-0.30651673075914626,1.053639846743295,1.992955135335558,3.9704610060561114,5.913978494623656,5.929427759238661,4.288715857125201,9.210851563465578,32.16536892843901,9.281918180694598,7.171548634285007,1.1339760227413176,2.230873810406625,4.430849091583241,6.408354962303794,6.791496724755902,17.680138425410952,19.200346063527377,9.82264244221975,8.00271907057224,6.3589173155357805
case_8_year_2023_rep_0_zone_9_onoffseed_5_tempseed_42_comforttemp_18_setbacktemp_17_t_comfort_18_t_setback_17_tags_rbc-final-paper2.json,-1.2233876792226652,-0.22116461317058347,-0.4477712525710906,-0.6600324128287769,387.48040227473234,2986.5555555555557,4419.777777777777,3501.2071485976435,487.2173904049878,505.3770023148151,1286.7726491666617,18.159611909827575,2676.798118694484,7425.859633939837,0.0,56863.739075421894,49437.879441482044,-0.11558401382279783,0.0,0.058707205537016444,12.952663453219627,17.417500926955874,10.202694351748857,6.244592757384748,4.897416882956372,4.297985415894203,4.764553207267334,5.509207761710543,0.0,2.589296749474725,18.585465331850205,13.966135211963909,7.95946112965023,5.419602026943517,4.53281423804227,4.24854776912619,4.820170559881349,5.506117908787542
case_6_year_2023_rep_0_zone_0_onoffseed_15_tempseed_15_comforttemp_20_setbacktemp_17_t_comfort_20_t_setback_17_tags_rbc-final-paper2.json,-7.131633625030452,-0.5959812645783059,-0.5879211719545758,-6.12713194639837,1044.159175541192,2018.111111111111,10823.888888888889,1567.9961770304212,614.4977403822552,638.3412101337458,300.8788119990909,23.843469751491156,24848.92400483787,26763.808129775854,0.0,158872.68162645944,132108.87349668282,-0.416580506677506,0.0,0.16685205784204674,3.4915338029909773,5.292918057100482,6.278581139537757,5.617352614015573,4.440118650352243,10.99678655296008,32.59176863181313,9.958595970831787,0.0,0.4634779384501297,3.6336670374490176,5.7131380546286,6.519589667531825,6.222963786923742,19.50006179705846,20.201458410579658,10.168705969595846,7.971820541342232
case_14_year_2022_rep_0_zone_0_onoffseed_15_tempseed_30_comforttemp_20_setbacktemp_17_t_comfort_20_t_setback_17_tags_rbc-final-paper2.json,-1.318230910095232,-0.1326828185836564,-0.24111706623302917,-0.7793968288091151,232.46029815856122,1114.2222222222222,4516.777777777777,3293.145140009748,611.7729979414542,621.5516345164605,583.1975554883629,9.778636575006184,3160.8871390591894,19127.253772387576,0.0,46815.56934476332,27688.315572381573,-0.29771701505308795,0.0030898529230008655,0.07724632307502163,0.4233098504511186,1.2483005808923495,3.383388950685948,12.5015449264615,18.659621802002224,10.39426523297491,8.78754171301446,7.75244098380917,0.0030898529230008655,0.08960573476702509,0.6704980842911877,1.6438017550364603,6.256952169076752,18.32591768631813,13.026819923371647,9.340625386231615,8.252997157335312,7.443455691509083
case_5_year_2022_rep_0_zone_0_onoffseed_5_tempseed_42_comforttemp_20_setbacktemp_13_t_comfort_20_t_setback_13_tags_rbc-final-paper2.json,-6.509955474662781,-0.5740477419344175,-0.007397615817765459,-5.276750729431487,1005.7316438690993,1878.7777777777778,10225.777777777777,1520.7763051636043,621.2516200971838,621.5516345164605,42.44115984358797,0.30001441927604355,21400.15573602769,78753.72536606128,0.0,202749.17663277476,123995.45126671295,-1.2258071294135289,0.0,0.0,0.0,0.012359411692003462,3.516252626374985,47.89272030651341,9.56618464961068,6.652453343220863,5.672969966629588,5.379433938944507,0.0,0.0,0.1050549993820294,4.452478062044247,36.015325670498086,13.944506241502905,8.219008775182301,6.170436287232728,5.478309232480534,5.302187615869484
case_10_year_2022_rep_0_zone_9_onoffseed_5_tempseed_42_comforttemp_18_setbacktemp_17_t_comfort_18_t_setback_17_tags_rbc-final-paper2.json,-6.879249901390927,-0.3563453060810879,-0.48087856704837084,-5.614045678467005,624.3169762540648,4546.777777777777,10709.777777777777,2490.7639419409093,472.6844523574567,492.17149176954706,357.06748933207194,19.502297441406167,22768.07414044957,50390.11914536006,0.0,126597.38293669822,76207.26379132141,-0.784325655875551,0.0,0.0,3.1794586577678903,40.67791373130639,8.85242862439748,6.655543196143864,5.46285996786553,4.826350265727351,4.622419972809294,4.925225559263379,0.0,2.4224446916326783,33.5650723025584,11.120380669880113,7.727722160425164,6.114818934618712,5.175503646026449,4.46483747373625,4.687306884192313,4.863428500803361
case_3_year_2022_rep_0_zone_0_onoffseed_5_tempseed_30_comforttemp_20_setbacktemp_15_t_comfort_20_t_setback_15_tags_rbc-final-paper2.json,-1.7164612481589523,-0.7045137958789376,-0.0028247985834758344,-0.6777265201447158,1234.3081703798593,95.77777777777777,4443.888888888889,3974.195530480198,621.437073240575,621.5516345164605,1076.8469541534694,0.1145612758854088,2748.5575539202378,66553.50921755449,56564.7993623287,23978.65029600949,13989.94044078736,-1.0359099294307608,0.0,0.0,0.0,0.0,0.2842664689160796,24.208997651711776,15.257693733778272,9.711407736991719,8.11395377580027,6.75132863675689,0.0,0.0,0.0,0.06488691138301816,8.021258188110245,22.00902237053516,12.46755654430849,9.111976269929551,7.511432455815105,6.408354962303794
