,episode_num,cost,gas_cost,electricity_cost,cumulative_reward,mean_reward,cumulative_emissions,mean_emissions,cumulative_comfort_penalty,mean_comfort_penalty,cumulative_emissions_penalty,mean_emissions_penalty,cumulative_air_quality_penalty,mean_air_quality_penalty,comfort_violation (%),mean_comfort_violation,std_comfort_violation,cumulative_comfort_violation,mean_air_quality_violation,std_air_quality_violation,cumulative_air_quality_violation,length(timesteps),time_elapsed(seconds),year,case,rep,zones_controlled,onoffseed,tempseed,filename
35,0,95691.0324706902,95691.0324706902,0.0,-460665.3473220269,-8.764561402626082,3287.374679395539,0.0625451803537964,-92888.60956385106,-1.7672870921585058,-98621.24038186618,-1.8763554106138924,-289491.90409390425,-5.507836835880979,33.25532724505327,1.7672870921585058,4.1393070368516405,28949190.409390427,550.7836835880979,633.6151272230928,92888.60956385106,52560,31536000,2023,0,0,0,15,42,Eplus-env-06-27_thermostat_rbc_eco_year_2023_case_0_rep_0_zone_0_onoffseed_15_tempseed_42_paper2_final_runs_v2-res1_progress.csv
36,0,264424.7155691275,264424.7155691275,0.0,-467872.5227254934,-8.90168422232674,5592.885863842387,0.1064095483988277,-0.8450457086491809,-1.6077734182823076e-05,-167786.57591527162,-3.192286451964833,-251545.8178726815,-4.785879335477198,0.0038051750380517,1.6077734182823076e-05,0.0028615842690886,25154581.787268154,478.58793354771984,585.2743120271307,0.8450457086491809,52560,31536000,2022,0,0,0,5,15,Eplus-env-06-27_thermostat_rbc_eco_year_2022_case_0_rep_0_zone_0_onoffseed_5_tempseed_15_paper2_final_runs_v2-res1_progress.csv
37,0,16192.66145924592,0.0,16192.66145924592,-127494.33565452127,-2.4256913176278783,79.83626945682256,0.0015189548983413,-71829.01406437678,-1.3666098566281732,-2395.088083704677,-0.0455686469502411,-42418.1052503354,-0.8070415763001408,31.974885844748854,1.3666098566281732,3.1313373171230023,4241810.525033539,80.70415763001407,120.29785773605474,71829.01406437678,52560,31536000,2022,14,0,9,15,15,Eplus-env-06-27_thermostat_rbc_eco_year_2022_case_14_rep_0_zone_9_onoffseed_15_tempseed_15_paper2_final_runs_v2-res1_progress.csv
38,0,177807.96200830492,0.0,177807.96200830492,-444280.9649663612,-8.45283418885771,1132.5225844710417,0.0215472333422953,-1675.7427687559448,-0.0318824727693292,-33975.677534131246,-0.6464170002688593,-297140.528478611,-5.65335860880158,13.131659056316591,0.0318824727693292,0.2059401250908944,29714052.847861096,565.3358608801578,628.7911010866034,1675.7427687559448,52560,31536000,2023,5,0,9,10,30,Eplus-env-06-27_thermostat_rbc_eco_year_2023_case_5_rep_0_zone_9_onoffseed_10_tempseed_30_paper2_final_runs_v2-res1_progress.csv
39,0,23118.079745042727,0.0,23118.079745042727,-69666.42340538064,-1.3254646766624931,146.2932339719543,0.0027833568107297,-9845.31643640984,-0.1873157617277367,-4388.797019158628,-0.0835007043218917,-40908.20592955134,-0.7783144202730468,8.628234398782345,0.1873157617277367,0.9392040053020728,4090820.592955133,77.83144202730467,115.9373233469256,9845.31643640984,52560,31536000,2023,14,0,0,10,15,Eplus-env-06-27_thermostat_rbc_eco_year_2023_case_14_rep_0_zone_0_onoffseed_10_tempseed_15_paper2_final_runs_v2-res1_progress.csv
40,0,315432.65695669374,0.0,315432.65695669374,-574860.0029960648,-10.9372146688749,1599.4541441228982,0.0304310149186243,-26753.112029270244,-0.5090013704199057,-47983.62432368695,-0.912930447558732,-290051.43431052344,-5.518482387947554,18.32572298325723,0.5090013704199057,1.7186673768604377,29005143.43105235,551.8482387947555,613.2851007817198,26753.112029270244,52560,31536000,2022,5,0,4,10,15,Eplus-env-06-27_thermostat_rbc_eco_year_2022_case_5_rep_0_zone_4_onoffseed_10_tempseed_15_paper2_final_runs_v2-res1_progress.csv
41,0,189257.5519231616,0.0,189257.5519231616,-503834.782090144,-9.585897680558295,1198.600471769803,0.0228044229788775,-49096.31048084096,-0.9341002755106728,-35958.0141530941,-0.684132689366326,-299906.86838096444,-5.705990646517589,29.254185692541856,0.9341002755106728,2.4747771351676864,29990686.838096447,570.5990646517589,633.2009535724178,49096.31048084096,52560,31536000,2023,5,0,4,10,42,Eplus-env-06-27_thermostat_rbc_eco_year_2023_case_5_rep_0_zone_4_onoffseed_10_tempseed_42_paper2_final_runs_v2-res1_progress.csv
42,0,207576.58789855964,207576.58789855964,0.0,-534192.5374578364,-10.16348054524042,4385.568473029928,0.083439278406201,-1.49967556517732,-2.8532640128944444e-05,-131567.05419089785,-2.503178352186032,-364372.6312224598,-6.932508204384699,0.0038051750380517,2.8532640128944444e-05,0.0049857903541117,36437263.122245975,693.2508204384699,784.4378693272635,1.49967556517732,52560,31536000,2022,2,0,0,5,15,Eplus-env-06-27_thermostat_rbc_eco_year_2022_case_2_rep_0_zone_0_onoffseed_5_tempseed_15_paper2_final_runs_v2-res1_progress.csv
43,0,63337.171490328576,39358.52119431627,23978.650296012293,-96391.84130158268,-1.8339391419631408,917.7512604924012,0.017461020937831,-1908.8081313765604,-0.0363167452697214,-27532.53781477203,-0.5238306281349321,-42666.89317396829,-0.8117749842840237,2.6426940639269407,0.0363167452697214,0.3730180598499927,4266689.317396829,81.17749842840237,120.5335112662964,1908.8081313765604,52560,31536000,2022,4,0,0,5,30,Eplus-env-06-27_thermostat_rbc_eco_year_2022_case_4_rep_0_zone_0_onoffseed_5_tempseed_30_paper2_final_runs_v2-res1_progress.csv
44,0,91500.821665698,91500.821665698,0.0,-503662.2526380009,-9.582615156735176,3145.3655050666976,0.0598433315271441,-90696.50195372774,-1.725580326364683,-94360.96515200096,-1.7952999458143255,-338108.9284795656,-6.432818273964338,33.784246575342465,1.725580326364683,4.045556364392834,33810892.84795656,643.2818273964338,721.0568034683566,90696.50195372774,52560,31536000,2023,1,0,0,15,42,Eplus-env-06-27_thermostat_rbc_eco_year_2023_case_1_rep_0_zone_0_onoffseed_15_tempseed_42_paper2_final_runs_v2-res1_progress.csv
