filename,year,case,rep,zones_controlled,onoffseed,tempseed,comforttemp,setbacktemp,Percent at 15,Percent at 16,Percent at 17,Percent at 18,Percent at 19,Percent at 20,Percent at 21,Percent at 22,Percent at 23,Percent at 24,Percent at 25 or above,Percent at 15 or below
./Eplus-env-08-19_thermostat_rbc_eco_year_2023_case_10_rep_0_zone_0_onoffseed_10_tempseed_30_comforttemp_20_setbacktemp_13_paper2_final_runs_v4-res1,2023,10,0,0,10,30,20,13,0.9487470351655151,1.7221821181808805,3.423739300814685,4.640610498092194,4.176549448282974,8.982159430751778,35.526451479839125,7.455914200268124,6.507167165102609,5.7543570176343195,20.305249046096733,0.5568732597710633
./Eplus-env-08-19_thermostat_rbc_eco_year_2022_case_10_rep_0_zone_0_onoffseed_15_tempseed_30_comforttemp_20_setbacktemp_15_paper2_final_runs_v4-res1,2022,10,0,0,15,30,20,15,1.6603073115396514,3.0112405898731565,4.671547901412808,4.929359595751263,4.609673094771579,10.838403629988656,28.091162215118075,6.764978859441065,5.424358048881097,5.506857791069403,24.06929978343818,0.42281117871506657
./Eplus-env-08-19_thermostat_rbc_eco_year_2023_case_4_rep_0_zone_0_onoffseed_5_tempseed_15_comforttemp_20_setbacktemp_13_paper2_final_runs_v4-res1,2023,4,0,0,5,15,20,13,0.0,0.0,0.0,0.0,0.0,0.0,1.2993709394658142,34.22708054037331,19.97525007734351,8.85840981746932,35.63988862534805,0.0
./Eplus-env-08-19_thermostat_rbc_eco_year_2022_case_3_rep_0_zone_0_onoffseed_10_tempseed_10_comforttemp_20_setbacktemp_15_paper2_final_runs_v4-res1,2022,3,0,0,10,10,20,15,0.11343714550892028,0.1443745488295349,0.5671857275446014,1.2993709394658142,2.784366298855316,4.650922965865732,30.545529545220173,11.054965453232958,7.806538104568424,6.496854697329072,34.51582963803238,0.020624935547076416
./Eplus-env-08-19_thermostat_rbc_eco_year_2022_case_3_rep_0_zone_0_onoffseed_10_tempseed_15_comforttemp_20_setbacktemp_15_paper2_final_runs_v4-res1,2022,3,0,0,10,15,20,15,0.04124987109415283,0.09281220996184388,0.2887490976590698,0.7734350830153656,1.732494585954419,3.27936475198515,5.249046096730948,32.494585954418895,11.570588841909869,8.002474992265649,36.464886047231104,0.010312467773538208
./Eplus-env-08-19_thermostat_rbc_eco_year_2022_case_12_rep_0_zone_9_onoffseed_5_tempseed_42_comforttemp_20_setbacktemp_15_paper2_final_runs_v4-res1,2022,12,0,9,5,42,20,15,0.0,0.0,0.0,0.0,30.1227183665051,27.245539857687945,6.022481179746313,5.187171290089719,4.929359595751263,5.022171805713107,21.47055790450655,0.0
./Eplus-env-08-19_thermostat_rbc_eco_year_2023_case_10_rep_0_zone_0_onoffseed_15_tempseed_10_comforttemp_20_setbacktemp_17_paper2_final_runs_v4-res1,2023,10,0,0,15,10,20,17,0.0,0.897184696297824,4.558110755903888,6.135918325255234,6.259667938537692,4.929359595751263,10.456842322367743,31.298339692688458,7.5487264102299685,6.104980921934619,21.81086934103331,0.0
./Eplus-env-08-19_thermostat_rbc_eco_year_2023_case_11_rep_0_zone_0_onoffseed_5_tempseed_30_comforttemp_20_setbacktemp_13_paper2_final_runs_v4-res1,2023,11,0,0,5,30,20,13,0.0,0.0,0.0,0.0,0.0,9.714344642672991,49.28328348973909,9.49778281942869,6.538104568423224,6.032793647519852,18.93369083221615,0.0
./Eplus-env-08-19_thermostat_rbc_eco_year_2023_case_10_rep_0_zone_0_onoffseed_10_tempseed_42_comforttemp_20_setbacktemp_17_paper2_final_runs_v4-res1,2023,10,0,0,10,42,20,17,0.0,0.7940600185624419,5.46560791997525,5.805919356502011,7.806538104568424,34.9798906878416,6.434979890687842,5.7440445498607815,5.816231824275549,5.661544807672476,21.491182840053625,0.0
./Eplus-env-08-19_thermostat_rbc_eco_year_2022_case_7_rep_0_zone_9_onoffseed_5_tempseed_42_comforttemp_19_setbacktemp_15_paper2_final_runs_v4-res1,2022,7,0,9,5,42,19,15,0.0,0.0,0.0,22.60492935959575,30.071156027637414,5.847169227596163,5.104671547901413,4.898422192430648,4.7849850469217285,4.764360111374652,21.924306486542232,0.0
./Eplus-env-08-19_thermostat_rbc_eco_year_2023_case_14_rep_0_zone_0_onoffseed_5_tempseed_42_comforttemp_20_setbacktemp_15_paper2_final_runs_v4-res1,2023,14,0,0,5,42,20,15,0.0,0.0,0.0,0.18562441992368775,14.550892028462412,20.367123852737958,11.807775600701248,8.414973703207178,7.064040424873673,5.795606888728472,31.813963081365372,0.0
./Eplus-env-08-18_thermostat_rbc_eco_year_2023_case_0_rep_0_zone_9_onoffseed_5_tempseed_42_comforttemp_18_setbacktemp_15_paper2_final_runs_v4-res1,2023,0,0,9,5,42,18,15,0.0,0.0,14.169330720841497,39.20800247499226,4.723110240280499,5.331545838919253,5.084046612354336,5.321233371145715,5.310920903372177,5.053109209033722,15.798700629060534,0.0
